latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,0,GMT,GMT

time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
2019-01-23,3,28.1,19.2,22.5,17.7,9.5,12.6,2019-01-23T07:01,2019-01-23T15:34,30800.47,25896.38,0.000,0.000,0.000,0.0,12.2,23.3,108,5.34,0.020
2019-01-24,3,26.4,23.9,25.1,17.4,15.0,16.3,2019-01-24T07:00,2019-01-24T15:36,30985.99,0.00,0.000,0.000,0.000,0.0,9.7,18.8,100,2.37,0.022
2019-01-25,71,27.4,23.9,25.5,19.3,17.1,18.0,2019-01-25T06:58,2019-01-25T15:38,31175.56,4419.76,0.004,0.000,0.028,1.0,8.3,16.1,229,2.31,0.015
2019-01-26,73,38.0,25.6,32.8,31.4,17.2,26.2,2019-01-26T06:57,2019-01-26T15:40,31368.89,0.00,0.244,0.173,0.496,23.0,9.2,15.7,215,1.47,0.008
2019-01-27,53,41.3,35.4,37.9,33.9,28.7,30.7,2019-01-27T06:56,2019-01-27T15:41,31565.67,3879.62,0.122,0.122,0.000,14.0,11.0,19.0,191,1.70,0.010
2019-01-28,53,40.7,33.5,36.7,33.4,26.8,30.0,2019-01-28T06:54,2019-01-28T15:43,31765.60,12480.55,0.110,0.110,0.000,11.0,12.2,21.9,220,3.26,0.015
2019-01-29,73,37.1,25.4,31.3,29.2,18.6,23.3,2019-01-29T06:53,2019-01-29T15:45,31968.41,18260.57,0.047,0.020,0.193,6.0,13.4,23.0,265,3.90,0.015
2019-01-30,3,37.0,25.6,30.7,26.2,17.4,21.3,2019-01-30T06:51,2019-01-30T15:47,32173.82,26952.73,0.000,0.000,0.000,0.0,15.9,28.0,117,5.73,0.028
2019-01-31,3,38.2,29.4,32.8,31.8,20.7,25.7,2019-01-31T06:49,2019-01-31T15:49,32381.56,15447.43,0.000,0.000,0.000,0.0,10.0,18.8,133,4.41,0.020
2019-02-01,3,35.1,25.6,30.7,26.9,17.0,22.5,2019-02-01T06:48,2019-02-01T15:51,32591.38,2989.99,0.000,0.000,0.000,0.0,12.5,21.9,113,2.25,0.016
2019-02-02,73,35.3,32.2,33.0,30.9,24.6,26.6,2019-02-02T06:46,2019-02-02T15:53,32803.02,0.00,0.256,0.047,1.461,14.0,9.4,16.1,311,1.39,0.008
2019-02-03,71,35.7,29.9,33.6,28.1,22.2,26.1,2019-02-03T06:45,2019-02-03T15:55,33016.21,0.00,0.035,0.024,0.083,6.0,11.2,19.2,318,1.75,0.010
2019-02-04,3,40.6,28.5,33.5,32.2,21.3,25.6,2019-02-04T06:43,2019-02-04T15:57,33230.75,28033.05,0.000,0.000,0.000,0.0,11.1,21.0,223,6.14,0.027
2019-02-05,71,39.7,31.2,36.0,31.4,21.7,27.6,2019-02-05T06:41,2019-02-05T15:58,33446.37,3689.24,0.016,0.000,0.110,3.0,12.2,22.4,237,2.43,0.027
2019-02-06,3,43.3,31.8,36.4,35.0,25.2,29.1,2019-02-06T06:39,2019-02-06T16:00,33662.87,27514.25,0.000,0.000,0.000,0.0,12.8,23.5,199,6.15,0.030
2019-02-07,51,43.2,30.0,36.4,34.6,21.6,27.9,2019-02-07T06:38,2019-02-07T16:02,33880.01,19367.06,0.004,0.004,0.000,1.0,12.8,22.8,199,5.05,0.036
2019-02-08,3,46.9,34.7,40.9,38.9,26.7,32.2,2019-02-08T06:36,2019-02-08T16:04,34097.97,19297.54,0.000,0.000,0.000,0.0,15.5,28.0,212,4.83,0.038
2019-02-09,53,49.8,41.9,44.7,40.4,31.4,34.7,2019-02-09T06:34,2019-02-09T16:06,34318.82,20157.88,0.083,0.083,0.000,7.0,19.8,38.3,220,4.92,0.065
2019-02-10,61,47.4,39.6,44.1,38.7,31.5,35.4,2019-02-10T06:32,2019-02-10T16:08,34542.68,0.00,0.319,0.319,0.000,15.0,19.4,33.8,205,1.09,0.027
2019-02-11,73,43.8,34.2,39.4,33.5,23.1,28.7,2019-02-11T06:30,2019-02-11T16:10,34769.27,19522.56,0.126,0.110,0.110,8.0,20.8,37.1,292,4.20,0.043
2019-02-12,51,41.7,31.9,36.8,32.0,24.6,27.6,2019-02-12T06:29,2019-02-12T16:12,34998.34,30083.64,0.004,0.004,0.000,1.0,16.4,30.2,298,6.04,0.046
2019-02-13,51,46.5,38.7,43.2,39.1,30.9,35.5,2019-02-13T06:27,2019-02-13T16:14,35229.66,0.00,0.020,0.020,0.000,4.0,15.9,33.8,264,2.35,0.022
2019-02-14,51,49.6,34.9,42.1,44.2,28.6,36.4,2019-02-14T06:25,2019-02-14T16:15,35462.96,29044.57,0.008,0.008,0.000,2.0,9.4,19.0,261,8.04,0.035
2019-02-15,0,52.4,28.3,38.3,47.4,20.9,32.4,2019-02-15T06:23,2019-02-15T16:17,35698.02,31346.07,0.000,0.000,0.000,0.0,7.2,10.5,235,8.74,0.041
2019-02-16,1,57.1,34.0,42.4,51.2,27.0,35.9,2019-02-16T06:21,2019-02-16T16:19,35934.62,31494.77,0.000,0.000,0.000,0.0,9.3,17.2,216,8.93,0.054
2019-02-17,1,53.9,29.8,40.3,49.9,22.6,35.3,2019-02-17T06:18,2019-02-17T16:21,36172.52,31592.07,0.000,0.000,0.000,0.0,6.7,9.2,183,8.58,0.040
2019-02-18,1,55.5,30.8,41.2,51.0,23.8,35.8,2019-02-18T06:16,2019-02-18T16:23,36411.51,31810.67,0.000,0.000,0.000,0.0,7.1,11.6,193,9.23,0.045
2019-02-19,53,49.5,37.8,43.4,40.8,30.7,35.6,2019-02-19T06:14,2019-02-19T16:25,36651.38,18976.10,0.047,0.047,0.000,4.0,14.3,27.7,254,5.01,0.045
2019-02-20,51,49.5,39.8,43.6,42.6,32.5,36.6,2019-02-20T06:12,2019-02-20T16:27,36891.92,20684.29,0.008,0.008,0.000,1.0,13.2,25.1,264,6.14,0.039
2019-02-21,53,51.9,43.3,46.4,44.6,36.5,39.8,2019-02-21T06:10,2019-02-21T16:29,37132.93,7024.91,0.165,0.165,0.000,9.0,14.3,26.6,267,3.58,0.034
2019-02-22,53,47.0,25.4,36.1,40.9,17.3,27.8,2019-02-22T06:08,2019-02-22T16:31,37374.22,32205.17,0.024,0.024,0.000,2.0,14.7,25.7,48,9.83,0.044
2019-02-23,3,39.4,23.6,30.4,31.6,16.3,22.6,2019-02-23T06:06,2019-02-23T16:33,37615.59,33037.14,0.000,0.000,0.000,0.0,7.9,16.3,148,9.32,0.043
2019-02-24,1,50.0,26.0,36.3,43.5,18.7,29.6,2019-02-24T06:04,2019-02-24T16:34,37856.86,32838.11,0.000,0.000,0.000,0.0,5.9,10.3,241,9.54,0.051
2019-02-25,1,54.4,29.3,40.6,47.7,22.7,34.3,2019-02-25T06:02,2019-02-25T16:36,38097.82,33540.06,0.000,0.000,0.000,0.0,9.1,16.6,287,10.42,0.056
2019-02-26,3,52.1,36.1,42.5,47.1,28.8,36.8,2019-02-26T05:59,2019-02-26T16:38,38338.33,26731.94,0.000,0.000,0.000,0.0,8.3,15.7,309,7.59,0.045
2019-02-27,3,57.6,33.1,43.9,50.5,27.7,37.9,2019-02-27T05:57,2019-02-27T16:40,38578.17,33174.01,0.000,0.000,0.000,0.0,7.9,14.8,248,10.78,0.070
2019-02-28,3,54.3,40.1,45.7,47.1,33.4,38.9,2019-02-28T05:55,2019-02-28T16:42,38817.54,33687.89,0.000,0.000,0.000,0.0,13.6,24.8,284,10.37,0.061
2019-03-01,51,42.6,37.5,39.9,37.4,30.8,34.4,2019-03-01T05:53,2019-03-01T16:44,39058.38,2393.32,0.016,0.016,0.000,4.0,9.8,17.9,314,3.01,0.022
2019-03-02,3,42.2,36.0,39.3,34.7,30.0,32.8,2019-03-02T05:51,2019-03-02T16:46,39300.85,11708.23,0.000,0.000,0.000,0.0,9.4,18.3,245,4.26,0.031
2019-03-03,53,50.1,40.1,47.4,42.9,33.6,40.0,2019-03-03T05:48,2019-03-03T16:47,39544.77,419.46,0.169,0.169,0.000,11.0,15.6,26.8,228,2.27,0.030
2019-03-04,53,57.7,42.7,48.8,46.1,30.8,39.0,2019-03-04T05:46,2019-03-04T16:49,39789.98,19645.20,0.071,0.071,0.000,6.0,25.1,48.8,233,6.73,0.075
2019-03-05,51,47.7,37.0,43.2,36.9,29.8,32.8,2019-03-05T05:44,2019-03-05T16:51,40036.29,31064.76,0.047,0.047,0.000,9.0,23.5,41.6,257,8.55,0.071
2019-03-06,3,52.2,34.4,44.3,43.6,27.7,36.7,2019-03-06T05:42,2019-03-06T16:53,40283.53,23011.19,0.000,0.000,0.000,0.0,14.5,25.5,176,8.85,0.067
2019-03-07,53,61.1,45.7,50.3,50.4,36.0,41.8,2019-03-07T05:39,2019-03-07T16:55,40531.54,19266.78,0.075,0.075,0.000,6.0,21.1,36.7,209,7.14,0.087
2019-03-08,51,49.3,39.1,45.0,37.8,31.4,34.3,2019-03-08T05:37,2019-03-08T16:56,40780.16,16599.45,0.047,0.047,0.000,5.0,25.8,49.4,244,5.32,0.072
2019-03-09,61,52.7,39.8,44.5,41.1,27.2,34.2,2019-03-09T05:35,2019-03-09T16:58,41029.21,17530.50,0.421,0.421,0.000,16.0,27.2,48.3,248,7.22,0.060
2019-03-10,73,45.6,35.3,40.7,38.6,24.0,32.5,2019-03-10T05:32,2019-03-10T17:00,41278.55,2608.31,0.469,0.398,0.496,13.0,18.5,32.9,263,4.56,0.038
2019-03-11,73,42.1,34.1,37.4,31.9,25.0,28.7,2019-03-11T05:30,2019-03-11T17:02,41528.00,15134.79,0.165,0.130,0.248,17.0,17.1,35.6,266,6.37,0.028
2019-03-12,51,47.0,35.4,41.3,37.5,28.0,32.2,2019-03-12T05:28,2019-03-12T17:04,41777.42,7564.27,0.004,0.004,0.000,1.0,15.7,27.1,223,5.55,0.062
2019-03-13,53,49.9,38.3,44.4,37.1,28.6,33.1,2019-03-13T05:25,2019-03-13T17:06,42026.65,28633.85,0.114,0.114,0.000,10.0,23.5,41.4,226,8.52,0.086
2019-03-14,55,47.0,38.3,42.1,37.8,30.8,33.0,2019-03-14T05:23,2019-03-14T17:07,42275.53,7140.50,0.350,0.350,0.000,17.0,18.6,38.9,239,5.52,0.034
2019-03-15,53,49.0,43.0,45.5,39.5,30.1,35.2,2019-03-15T05:21,2019-03-15T17:09,42523.91,14555.14,0.134,0.134,0.000,12.0,22.1,41.6,264,6.12,0.062
2019-03-16,55,48.1,40.8,44.5,41.0,30.7,35.5,2019-03-16T05:18,2019-03-16T17:11,42771.62,3115.86,0.189,0.189,0.000,8.0,20.5,38.3,256,5.03,0.055
2019-03-17,53,54.6,38.9,46.2,44.4,30.1,38.0,2019-03-17T05:16,2019-03-17T17:13,43018.53,18604.92,0.091,0.091,0.000,6.0,19.5,33.8,232,7.03,0.057
2019-03-18,55,45.9,37.1,41.0,35.2,26.4,30.7,2019-03-18T05:14,2019-03-18T17:14,43264.46,31345.31,0.098,0.098,0.000,7.0,22.9,40.3,248,9.23,0.057
2019-03-19,51,46.9,30.8,39.8,38.2,24.4,31.9,2019-03-19T05:11,2019-03-19T17:16,43509.27,36462.12,0.012,0.012,0.000,2.0,13.0,23.7,278,9.62,0.060
2019-03-20,3,52.9,28.6,43.4,45.0,21.8,36.8,2019-03-20T05:09,2019-03-20T17:18,43753.12,29218.30,0.000,0.000,0.000,0.0,11.9,22.8,247,12.33,0.074
2019-03-21,3,56.6,45.5,50.3,52.0,41.6,45.9,2019-03-21T05:07,2019-03-21T17:20,43997.77,10547.56,0.000,0.000,0.000,0.0,11.4,21.0,267,7.59,0.052
2019-03-22,3,56.3,38.6,47.8,54.3,33.6,44.4,2019-03-22T05:04,2019-03-22T17:22,44243.41,26097.81,0.000,0.000,0.000,0.0,7.1,11.9,112,9.70,0.053
2019-03-23,3,62.3,40.3,50.3,58.7,35.1,46.0,2019-03-23T05:02,2019-03-23T17:23,44489.89,39972.58,0.000,0.000,0.000,0.0,12.9,24.4,296,14.87,0.086
2019-03-24,3,51.2,35.3,43.8,45.8,29.4,38.7,2019-03-24T05:00,2019-03-24T17:25,44737.08,29967.21,0.000,0.000,0.000,0.0,6.4,12.1,325,12.91,0.070
2019-03-25,73,46.1,34.7,40.2,38.4,26.0,32.5,2019-03-25T04:57,2019-03-25T17:27,44984.84,25153.69,0.126,0.098,0.193,7.0,16.8,29.1,285,9.61,0.050
2019-03-26,51,47.0,35.7,40.9,36.5,28.2,32.2,2019-03-26T04:55,2019-03-26T17:29,45233.01,10177.24,0.004,0.004,0.000,1.0,19.4,34.2,297,6.17,0.052
2019-03-27,51,49.1,36.2,44.3,41.1,30.1,37.9,2019-03-27T04:52,2019-03-27T17:30,45481.48,3600.00,0.004,0.004,0.000,1.0,13.4,23.7,277,4.55,0.038
2019-03-28,51,51.7,45.5,48.0,46.7,40.4,43.5,2019-03-28T04:50,2019-03-28T17:32,45730.08,0.00,0.138,0.138,0.000,14.0,10.5,19.0,308,4.76,0.032
2019-03-29,3,55.0,42.7,49.2,50.2,38.2,45.5,2019-03-29T04:48,2019-03-29T17:34,45978.69,14304.84,0.000,0.000,0.000,0.0,7.4,15.2,237,8.61,0.054
2019-03-30,1,62.4,35.8,49.6,57.2,30.9,45.2,2019-03-30T04:45,2019-03-30T17:36,46227.16,42042.82,0.000,0.000,0.000,0.0,9.7,18.3,215,17.67,0.101
2019-03-31,3,53.6,33.0,45.3,45.8,26.6,38.7,2019-03-31T04:43,2019-03-31T17:37,46475.34,42183.92,0.000,0.000,0.000,0.0,11.7,21.9,332,15.13,0.085
2019-04-01,0,50.1,29.4,40.4,41.9,22.8,32.5,2019-04-01T04:41,2019-04-01T17:39,46723.08,42327.92,0.000,0.000,0.000,0.0,12.4,21.0,93,18.91,0.103
2019-04-02,2,56.8,35.3,46.5,49.8,25.5,38.3,2019-04-02T04:38,2019-04-02T17:41,46970.24,42464.29,0.000,0.000,0.000,0.0,13.3,24.8,121,18.44,0.117
2019-04-03,51,64.4,44.1,53.6,60.0,39.0,48.9,2019-04-03T04:36,2019-04-03T17:43,47216.67,35897.39,0.008,0.008,0.000,1.0,9.5,19.7,122,14.82,0.104
2019-04-04,2,66.8,46.0,56.4,62.5,39.8,51.0,2019-04-04T04:33,2019-04-04T17:44,47462.20,42741.38,0.000,0.000,0.000,0.0,11.3,21.3,114,18.27,0.137
2019-04-05,3,61.3,48.0,54.0,57.3,43.0,49.7,2019-04-05T04:31,2019-04-05T17:46,47706.70,40347.94,0.000,0.000,0.000,0.0,10.0,21.0,128,16.25,0.102
2019-04-06,1,68.0,45.6,56.6,63.4,41.4,51.7,2019-04-06T04:29,2019-04-06T17:48,47949.98,43299.11,0.000,0.000,0.000,0.0,10.5,23.7,86,18.81,0.139
2019-04-07,0,64.9,43.8,54.1,60.5,39.4,49.2,2019-04-07T04:27,2019-04-07T17:50,48191.90,43626.12,0.000,0.000,0.000,0.0,9.7,19.9,66,19.92,0.134
2019-04-08,51,64.9,39.0,51.1,60.3,33.0,45.1,2019-04-08T04:24,2019-04-08T17:51,48432.27,43408.25,0.008,0.008,0.000,1.0,13.1,22.6,32,19.38,0.133
2019-04-09,3,52.9,38.0,44.1,45.5,30.7,36.2,2019-04-09T04:22,2019-04-09T17:53,48671.25,39600.00,0.000,0.000,0.000,0.0,11.5,23.3,37,17.92,0.104
2019-04-10,3,47.7,36.1,41.5,40.5,28.4,33.8,2019-04-10T04:20,2019-04-10T17:55,48910.52,25270.61,0.000,0.000,0.000,0.0,11.1,19.7,56,11.85,0.082
2019-04-11,3,44.1,33.2,38.4,35.7,25.1,30.2,2019-04-11T04:18,2019-04-11T17:57,49150.26,25354.94,0.000,0.000,0.000,0.0,10.8,19.7,43,12.72,0.075
2019-04-12,3,41.0,34.6,37.8,32.2,26.9,29.8,2019-04-12T04:15,2019-04-12T17:58,49390.32,7911.85,0.000,0.000,0.000,0.0,11.2,21.7,49,6.48,0.052
2019-04-13,71,45.1,34.3,39.6,36.4,26.9,31.5,2019-04-13T04:13,2019-04-13T18:00,49630.55,4225.24,0.020,0.016,0.028,5.0,10.6,20.4,52,6.36,0.060
2019-04-14,73,49.0,35.0,41.3,42.8,26.8,33.4,2019-04-14T04:11,2019-04-14T18:02,49870.81,10069.38,0.110,0.091,0.138,10.0,13.9,25.1,46,6.50,0.048
2019-04-15,0,54.6,34.3,44.5,48.6,26.6,37.2,2019-04-15T04:09,2019-04-15T18:04,50110.95,45294.93,0.000,0.000,0.000,0.0,10.7,19.7,54,21.52,0.124
2019-04-16,0,58.5,34.4,47.1,50.2,26.9,39.2,2019-04-16T04:06,2019-04-16T18:05,50350.82,45636.67,0.000,0.000,0.000,0.0,13.5,26.8,94,21.87,0.143
2019-04-17,0,62.3,38.1,50.9,56.4,31.0,44.5,2019-04-17T04:04,2019-04-17T18:07,50590.25,45966.38,0.000,0.000,0.000,0.0,10.5,21.0,82,21.56,0.141
2019-04-18,0,67.9,43.7,55.9,62.6,37.6,49.9,2019-04-18T04:02,2019-04-18T18:09,50829.08,46216.58,0.000,0.000,0.000,0.0,11.6,22.6,80,21.97,0.168
2019-04-19,0,69.6,45.2,57.1,66.8,39.0,50.9,2019-04-19T04:00,2019-04-19T18:11,51067.16,46472.25,0.000,0.000,0.000,0.0,10.8,18.6,72,22.33,0.183
2019-04-20,1,68.1,38.9,54.0,63.5,33.7,48.6,2019-04-20T03:57,2019-04-20T18:12,51304.29,46862.18,0.000,0.000,0.000,0.0,8.2,14.8,32,21.67,0.156
2019-04-21,1,68.1,42.8,56.6,65.1,37.1,51.6,2019-04-21T03:55,2019-04-21T18:14,51540.32,47272.48,0.000,0.000,0.000,0.0,8.7,14.3,75,22.71,0.165
2019-04-22,1,65.9,44.8,56.3,57.0,37.7,47.6,2019-04-22T03:53,2019-04-22T18:16,51775.07,47609.56,0.000,0.000,0.000,0.0,19.9,36.0,98,23.04,0.202
2019-04-23,51,67.4,50.7,58.0,55.7,39.5,48.1,2019-04-23T03:51,2019-04-23T18:18,52008.34,34479.30,0.016,0.016,0.000,2.0,24.8,45.0,109,18.80,0.192
2019-04-24,2,72.6,51.6,62.2,67.1,45.5,56.7,2019-04-24T03:49,2019-04-24T18:19,52239.94,47411.98,0.000,0.000,0.000,0.0,14.4,27.3,125,22.04,0.184
2019-04-25,51,75.7,55.1,65.4,72.7,53.2,61.7,2019-04-25T03:47,2019-04-25T18:21,52469.68,46607.80,0.008,0.008,0.000,1.0,11.0,19.9,158,23.03,0.192
2019-04-26,61,77.4,53.0,66.1,77.7,46.8,62.2,2019-04-26T03:45,2019-04-26T18:23,52697.35,44987.85,0.177,0.177,0.000,6.0,14.6,25.9,285,21.70,0.199
2019-04-27,55,63.0,49.4,55.1,60.0,43.5,50.7,2019-04-27T03:43,2019-04-27T18:25,52922.75,24183.39,0.087,0.087,0.000,5.0,14.1,25.1,266,12.32,0.094
2019-04-28,53,55.4,47.0,51.1,48.9,42.5,45.5,2019-04-28T03:41,2019-04-28T18:26,53145.65,2042.06,0.035,0.035,0.000,4.0,12.4,23.5,289,9.17,0.072
2019-04-29,53,62.2,42.5,51.2,56.4,35.0,44.6,2019-04-29T03:39,2019-04-29T18:28,53366.15,17859.46,0.130,0.130,0.000,12.0,15.4,28.9,346,8.40,0.076
2019-04-30,2,63.2,40.5,51.4,57.1,32.4,44.7,2019-04-30T03:37,2019-04-30T18:30,53585.91,48786.57,0.000,0.000,0.000,0.0,11.7,21.5,358,24.07,0.162
2019-05-01,61,63.0,47.3,53.9,55.8,42.4,48.3,2019-05-01T03:35,2019-05-01T18:31,53805.08,40648.97,0.189,0.189,0.000,9.0,15.0,27.5,299,16.53,0.109
2019-05-02,51,57.4,44.3,51.1,50.1,35.5,43.2,2019-05-02T03:33,2019-05-02T18:33,54023.48,4109.42,0.020,0.020,0.000,3.0,17.9,31.3,272,9.62,0.088
2019-05-03,51,51.3,42.5,47.0,40.5,35.0,38.2,2019-05-03T03:31,2019-05-03T18:35,54240.93,25037.71,0.012,0.012,0.000,2.0,15.5,29.5,280,14.04,0.107
2019-05-04,53,50.6,36.6,43.1,43.3,30.8,36.5,2019-05-04T03:29,2019-05-04T18:36,54457.25,20418.14,0.083,0.083,0.000,8.0,10.0,25.1,279,13.26,0.079
2019-05-05,3,52.6,32.5,44.5,44.6,26.7,37.8,2019-05-05T03:27,2019-05-05T18:38,54672.25,31259.55,0.000,0.000,0.000,0.0,8.4,18.1,300,16.74,0.104
2019-05-06,51,52.5,36.2,45.5,43.2,30.4,38.0,2019-05-06T03:25,2019-05-06T18:40,54885.75,22851.39,0.008,0.008,0.000,2.0,14.6,25.7,273,13.47,0.093
2019-05-07,51,54.2,40.7,47.1,45.9,34.5,40.3,2019-05-07T03:23,2019-05-07T18:42,55097.54,41399.05,0.028,0.028,0.000,4.0,8.7,18.3,266,16.96,0.109
2019-05-08,51,64.4,35.1,52.9,54.8,29.2,45.7,2019-05-08T03:22,2019-05-08T18:43,55307.40,32400.00,0.016,0.016,0.000,2.0,15.9,29.1,152,18.80,0.156
2019-05-09,53,62.3,47.7,55.1,60.3,44.6,51.8,2019-05-09T03:20,2019-05-09T18:45,55515.14,27913.96,0.098,0.098,0.000,12.0,12.9,22.4,203,15.41,0.099
2019-05-10,61,62.2,45.5,54.0,58.4,41.6,50.0,2019-05-10T03:18,2019-05-10T18:47,55720.54,50400.00,0.224,0.224,0.000,10.0,12.8,27.5,270,17.40,0.109
2019-05-11,51,59.0,41.6,51.1,54.5,37.6,46.7,2019-05-11T03:16,2019-05-11T18:48,55923.34,17888.38,0.106,0.106,0.000,10.0,12.0,20.8,37,12.79,0.090
2019-05-12,51,60.4,42.7,51.5,52.9,37.5,44.4,2019-05-12T03:15,2019-05-12T18:50,56123.36,44356.27,0.008,0.008,0.000,2.0,14.1,26.4,334,23.50,0.156
2019-05-13,51,58.4,40.5,49.7,49.4,34.2,42.2,2019-05-13T03:13,2019-05-13T18:52,56320.33,50447.47,0.004,0.004,0.000,1.0,12.7,24.4,337,20.96,0.146
2019-05-14,51,56.2,39.5,47.6,46.3,32.5,39.0,2019-05-14T03:11,2019-05-14T18:53,56514.00,47032.29,0.008,0.008,0.000,2.0,18.3,33.3,24,20.50,0.137
2019-05-15,51,56.2,37.8,48.0,47.2,30.5,39.5,2019-05-15T03:10,2019-05-15T18:55,56704.14,34095.91,0.004,0.004,0.000,1.0,14.0,26.2,18,15.51,0.124
2019-05-16,63,56.7,45.0,50.2,54.1,37.8,46.0,2019-05-16T03:08,2019-05-16T18:56,56890.48,78.34,0.500,0.500,0.000,16.0,14.1,25.3,29,5.77,0.042
2019-05-17,3,65.6,41.8,55.6,62.4,38.9,53.1,2019-05-17T03:07,2019-05-17T18:58,57072.74,27749.11,0.000,0.000,0.000,0.0,8.6,14.8,101,17.39,0.121
2019-05-18,51,72.9,50.6,62.3,70.1,48.3,59.7,2019-05-18T03:05,2019-05-18T18:59,57250.68,50519.62,0.004,0.004,0.000,1.0,13.2,29.5,121,23.18,0.165
2019-05-19,2,74.7,50.6,64.3,71.9,48.3,62.6,2019-05-19T03:04,2019-05-19T19:01,57424.27,50787.16,0.000,0.000,0.000,0.0,11.8,23.9,84,21.83,0.166
2019-05-20,61,76.4,56.4,65.1,76.4,55.4,64.3,2019-05-20T03:02,2019-05-20T19:02,57594.94,33982.77,0.181,0.181,0.000,5.0,11.7,22.8,65,18.44,0.138
2019-05-21,51,72.4,53.8,64.2,72.7,52.5,63.9,2019-05-21T03:01,2019-05-21T19:04,57762.78,50190.22,0.016,0.016,0.000,3.0,9.5,16.6,10,22.34,0.157
2019-05-22,51,58.9,53.4,56.2,57.2,48.0,51.0,2019-05-22T03:00,2019-05-22T19:05,57927.61,0.00,0.055,0.055,0.000,10.0,17.6,32.0,304,6.80,0.059
2019-05-23,3,66.9,47.5,57.1,61.2,42.4,52.6,2019-05-23T02:59,2019-05-23T19:07,58089.23,51633.23,0.000,0.000,0.000,0.0,13.6,25.5,314,25.41,0.166
2019-05-24,2,72.0,47.0,62.3,69.2,43.4,58.3,2019-05-24T02:57,2019-05-24T19:08,58247.47,49771.57,0.000,0.000,0.000,0.0,10.4,20.4,237,22.04,0.181
2019-05-25,3,64.3,51.8,57.9,57.9,47.8,52.8,2019-05-25T02:56,2019-05-25T19:09,58402.13,35764.75,0.000,0.000,0.000,0.0,12.5,24.6,289,18.46,0.138
2019-05-26,3,72.2,47.4,61.2,63.3,44.3,55.6,2019-05-26T02:55,2019-05-26T19:11,58553.01,28830.91,0.000,0.000,0.000,0.0,17.7,33.3,247,16.86,0.164
2019-05-27,51,67.1,58.0,62.7,64.3,55.2,60.0,2019-05-27T02:54,2019-05-27T19:12,58699.91,14992.35,0.004,0.004,0.000,1.0,14.8,27.1,247,9.60,0.099
2019-05-28,51,66.1,50.0,59.5,60.7,45.3,55.1,2019-05-28T02:53,2019-05-28T19:13,58842.62,21481.49,0.004,0.004,0.000,1.0,12.8,23.0,342,14.79,0.134
2019-05-29,3,61.7,47.3,54.7,55.1,42.1,48.5,2019-05-29T02:52,2019-05-29T19:15,58980.94,47845.93,0.000,0.000,0.000,0.0,10.1,22.4,339,22.91,0.164
2019-05-30,3,73.3,44.1,60.9,68.3,38.9,55.6,2019-05-30T02:51,2019-05-30T19:16,59114.66,38721.27,0.000,0.000,0.000,0.0,13.4,26.2,219,23.61,0.203
2019-05-31,51,75.2,56.2,66.3,73.6,54.7,65.3,2019-05-31T02:50,2019-05-31T19:17,59243.55,39965.16,0.055,0.055,0.000,6.0,11.9,24.4,261,18.48,0.148
2019-06-01,2,82.6,58.5,70.7,78.3,59.2,69.2,2019-06-01T02:49,2019-06-01T19:18,59367.43,52543.52,0.000,0.000,0.000,0.0,13.5,26.6,266,24.39,0.217
2019-06-02,2,87.0,59.8,75.2,86.3,60.0,74.2,2019-06-02T02:48,2019-06-02T19:20,59486.05,51441.90,0.000,0.000,0.000,0.0,9.1,17.0,144,26.81,0.251
2019-06-03,2,92.5,67.4,80.8,87.0,65.3,77.6,2019-06-03T02:47,2019-06-03T19:21,59599.21,52593.12,0.000,0.000,0.000,0.0,13.7,27.7,184,26.67,0.322
2019-06-04,1,86.7,63.9,76.9,87.7,64.1,77.1,2019-06-04T02:47,2019-06-04T19:22,59706.68,53555.97,0.000,0.000,0.000,0.0,8.6,15.7,144,24.85,0.231
2019-06-05,1,91.1,67.7,81.1,89.0,69.6,79.6,2019-06-05T02:46,2019-06-05T19:23,59808.27,53822.77,0.000,0.000,0.000,0.0,12.3,24.8,122,25.55,0.300
2019-06-06,63,85.7,60.2,73.0,83.9,58.3,71.8,2019-06-06T02:45,2019-06-06T19:24,59903.72,36847.89,0.571,0.571,0.000,13.0,12.5,28.2,176,19.24,0.196
2019-06-07,61,78.2,57.9,67.6,75.9,55.1,65.9,2019-06-07T02:45,2019-06-07T19:25,59992.86,46336.13,0.083,0.083,0.000,1.0,9.4,17.9,152,24.48,0.200
2019-06-08,53,72.5,57.8,65.9,63.9,53.2,59.8,2019-06-08T02:44,2019-06-08T19:25,60075.57,44347.51,0.020,0.020,0.000,1.0,19.1,34.9,237,19.36,0.207
2019-06-09,3,78.5,54.2,68.3,76.7,50.0,64.5,2019-06-09T02:44,2019-06-09T19:26,60152.54,47080.38,0.000,0.000,0.000,0.0,10.1,18.6,163,27.30,0.243
