latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,0,GMT,GMT

time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
2024-04-21,73,46.9,30.8,38.3,40.1,22.6,30.2,2024-04-21T03:54,2024-04-21T18:15,51722.91,47390.23,0.063,0.051,0.083,6.0,11.4,24.2,48,18.26,0.087
2024-04-22,71,43.2,29.5,35.9,38.2,22.6,29.5,2024-04-22T03:51,2024-04-22T18:17,51951.42,33834.06,0.075,0.055,0.138,10.0,9.0,18.8,24,13.73,0.060
2024-04-23,3,46.9,30.2,40.0,42.3,24.0,34.2,2024-04-23T03:49,2024-04-23T18:19,52179.61,30256.88,0.000,0.000,0.000,0.0,6.7,14.8,258,17.48,0.084
2024-04-24,51,50.9,35.4,42.4,44.2,30.3,36.5,2024-04-24T03:47,2024-04-24T18:21,52407.62,32862.29,0.020,0.020,0.000,4.0,9.2,21.0,161,15.29,0.079
2024-04-25,71,48.5,34.0,41.2,40.8,28.6,35.2,2024-04-25T03:45,2024-04-25T18:22,52635.31,31671.57,0.094,0.087,0.055,10.0,10.3,20.6,222,14.02,0.065
2024-04-26,51,55.8,35.5,46.7,49.9,29.4,40.3,2024-04-26T03:43,2024-04-26T18:24,52862.50,42034.48,0.004,0.004,0.000,1.0,13.0,24.4,187,17.25,0.103
2024-04-27,2,66.2,37.5,54.0,62.4,32.5,49.8,2024-04-27T03:41,2024-04-27T18:26,53089.03,46817.00,0.000,0.000,0.000,0.0,10.3,19.9,147,22.94,0.150
2024-04-28,3,72.6,49.2,60.7,69.5,43.2,56.5,2024-04-28T03:39,2024-04-28T18:28,53314.71,36129.85,0.000,0.000,0.000,0.0,11.2,21.9,140,20.90,0.165
2024-04-29,51,67.9,54.1,59.7,67.6,49.0,57.3,2024-04-29T03:37,2024-04-29T18:29,53539.37,36762.79,0.012,0.012,0.000,2.0,11.0,18.3,6,16.74,0.129
2024-04-30,1,79.5,52.5,66.1,77.4,48.1,63.2,2024-04-30T03:35,2024-04-30T18:31,53762.82,48917.52,0.000,0.000,0.000,0.0,12.1,22.8,106,23.97,0.202
2024-05-01,1,76.8,58.5,67.4,72.2,52.9,62.4,2024-05-01T03:33,2024-05-01T18:33,53984.87,49673.36,0.000,0.000,0.000,0.0,16.4,29.8,113,24.21,0.227
2024-05-02,1,75.7,58.9,67.1,70.7,52.7,61.9,2024-05-02T03:31,2024-05-02T18:34,54205.32,49876.90,0.000,0.000,0.000,0.0,16.0,30.6,109,21.99,0.215
2024-05-03,53,72.4,56.5,63.8,71.6,54.0,62.0,2024-05-03T03:29,2024-05-03T18:36,54423.96,43402.45,0.063,0.063,0.000,5.0,9.8,20.8,169,19.82,0.148
2024-05-04,51,66.4,51.8,59.9,66.5,49.5,58.4,2024-05-04T03:27,2024-05-04T18:38,54640.59,40481.82,0.004,0.004,0.000,1.0,8.9,15.4,278,17.30,0.112
2024-05-05,63,66.4,51.0,59.1,61.8,47.4,55.8,2024-05-05T03:25,2024-05-05T18:40,54854.98,36847.66,0.339,0.339,0.000,10.0,13.1,29.3,218,15.67,0.115
2024-05-06,2,65.4,47.1,56.3,60.9,43.2,52.2,2024-05-06T03:24,2024-05-06T18:41,55066.92,47946.98,0.000,0.000,0.000,0.0,9.9,19.7,300,21.22,0.141
2024-05-07,51,60.5,47.0,53.2,55.3,42.9,47.7,2024-05-07T03:22,2024-05-07T18:43,55276.16,9097.12,0.012,0.012,0.000,3.0,14.1,23.7,41,12.66,0.096
2024-05-08,3,63.8,46.5,54.2,58.6,41.7,49.1,2024-05-08T03:20,2024-05-08T18:45,55482.49,46338.73,0.000,0.000,0.000,0.0,10.7,20.8,49,23.04,0.153
2024-05-09,2,65.8,41.3,55.3,65.4,36.6,52.4,2024-05-09T03:18,2024-05-09T18:46,55685.64,50400.00,0.000,0.000,0.000,0.0,6.3,11.2,28,26.06,0.160
2024-05-10,3,69.7,49.7,60.4,66.7,46.7,58.1,2024-05-10T03:17,2024-05-10T18:48,55885.37,44053.38,0.000,0.000,0.000,0.0,5.8,13.4,350,19.47,0.141
2024-05-11,51,66.7,51.6,58.8,63.3,48.8,55.7,2024-05-11T03:15,2024-05-11T18:50,56081.42,39245.07,0.012,0.012,0.000,3.0,10.1,19.0,34,18.25,0.130
2024-05-12,2,68.1,48.8,58.7,62.3,42.5,52.9,2024-05-12T03:13,2024-05-12T18:51,56273.82,50528.12,0.000,0.000,0.000,0.0,11.2,22.8,88,24.49,0.187
2024-05-13,1,73.0,50.1,62.1,67.5,42.7,55.6,2024-05-13T03:12,2024-05-13T18:53,56464.09,50757.44,0.000,0.000,0.000,0.0,11.5,22.4,101,27.05,0.234
2024-05-14,0,75.4,53.6,65.4,69.2,46.1,58.4,2024-05-14T03:10,2024-05-14T18:54,56652.36,50862.63,0.000,0.000,0.000,0.0,13.7,25.5,105,26.90,0.260
2024-05-15,2,78.3,57.8,68.1,70.0,50.6,60.2,2024-05-15T03:09,2024-05-15T18:56,56838.43,50849.58,0.000,0.000,0.000,0.0,17.9,33.1,107,26.61,0.292
2024-05-16,2,77.9,58.7,68.2,68.5,50.6,60.2,2024-05-16T03:07,2024-05-16T18:57,57022.11,43562.43,0.000,0.000,0.000,0.0,20.4,38.0,115,23.12,0.276
2024-05-17,2,76.7,60.3,66.8,68.7,52.0,59.5,2024-05-17T03:06,2024-05-17T18:59,57203.23,50787.10,0.000,0.000,0.000,0.0,18.4,33.8,100,25.09,0.261
2024-05-18,51,69.5,54.3,61.5,65.3,50.2,57.8,2024-05-18T03:04,2024-05-18T19:00,57381.54,47187.57,0.016,0.016,0.000,3.0,12.7,24.8,107,18.81,0.149
2024-05-19,63,69.3,51.1,60.6,69.2,49.6,59.9,2024-05-19T03:03,2024-05-19T19:02,57556.88,43024.68,0.429,0.429,0.000,5.0,8.7,21.3,146,19.14,0.126
2024-05-20,65,67.7,52.3,60.5,68.3,51.3,60.3,2024-05-20T03:01,2024-05-20T19:03,57729.01,38032.14,0.469,0.469,0.000,6.0,9.2,17.7,115,17.59,0.110
2024-05-21,51,77.9,55.3,68.6,74.3,52.8,64.7,2024-05-21T03:00,2024-05-21T19:05,57897.72,44480.37,0.008,0.008,0.000,2.0,15.6,27.1,78,23.27,0.226
2024-05-22,63,78.1,60.4,66.7,78.4,58.4,65.4,2024-05-22T02:59,2024-05-22T19:06,58062.80,20898.32,0.480,0.480,0.000,9.0,15.5,27.1,126,16.54,0.140
2024-05-23,53,71.1,57.8,64.3,69.3,56.9,62.4,2024-05-23T02:58,2024-05-23T19:08,58224.01,43202.12,0.043,0.043,0.000,6.0,11.2,21.7,277,20.96,0.152
2024-05-24,63,73.8,57.0,65.3,71.1,55.0,64.5,2024-05-24T02:56,2024-05-24T19:09,58381.12,46484.76,0.449,0.449,0.000,8.0,10.2,21.7,89,20.30,0.152
2024-05-25,63,73.0,59.2,65.7,73.7,59.2,66.5,2024-05-25T02:55,2024-05-25T19:11,58533.91,44274.96,0.169,0.169,0.000,9.0,9.0,18.3,159,23.25,0.159
2024-05-26,51,74.6,56.9,65.5,78.4,57.6,66.9,2024-05-26T02:54,2024-05-26T19:12,58682.12,49196.00,0.008,0.008,0.000,2.0,10.7,20.1,143,22.36,0.155
2024-05-27,63,72.7,59.6,65.5,75.6,58.9,66.6,2024-05-27T02:53,2024-05-27T19:13,58825.52,36047.56,0.370,0.370,0.000,6.0,11.6,21.0,141,17.11,0.123
2024-05-28,63,64.2,51.4,59.8,62.1,49.4,58.4,2024-05-28T02:52,2024-05-28T19:15,58963.87,29842.83,0.417,0.417,0.000,11.0,11.2,20.8,247,12.52,0.082
2024-05-29,55,71.3,50.8,61.9,67.6,48.3,59.1,2024-05-29T02:51,2024-05-29T19:16,59096.91,50510.01,0.047,0.047,0.000,3.0,13.0,25.7,183,22.58,0.161
2024-05-30,63,69.9,55.7,62.4,71.2,55.2,62.7,2024-05-30T02:50,2024-05-30T19:17,59224.40,34722.73,0.343,0.343,0.000,10.0,9.1,16.6,114,17.11,0.115
2024-05-31,51,72.2,56.1,63.7,71.5,55.9,63.4,2024-05-31T02:49,2024-05-31T19:18,59346.06,53429.25,0.004,0.004,0.000,1.0,7.3,15.0,199,23.20,0.157
2024-06-01,51,76.3,59.1,68.2,77.9,58.8,67.9,2024-06-01T02:48,2024-06-01T19:19,59461.85,53629.57,0.016,0.016,0.000,4.0,12.7,23.9,20,25.57,0.188
2024-06-02,63,71.8,60.1,65.8,72.6,56.9,64.7,2024-06-02T02:48,2024-06-02T19:20,59572.73,45641.04,0.362,0.362,0.000,9.0,14.6,27.1,318,20.04,0.142
2024-06-03,51,63.4,55.4,59.1,59.9,52.1,55.7,2024-06-03T02:47,2024-06-03T19:21,59678.75,5330.56,0.008,0.008,0.000,2.0,10.2,19.0,282,12.42,0.098
2024-06-04,51,66.4,55.7,61.2,65.5,52.8,59.8,2024-06-04T02:46,2024-06-04T19:22,59779.80,34520.84,0.012,0.012,0.000,3.0,7.0,13.2,228,17.74,0.126
2024-06-05,53,68.5,53.5,61.7,66.6,51.3,59.7,2024-06-05T02:45,2024-06-05T19:23,59875.73,41194.08,0.091,0.091,0.000,6.0,14.0,25.7,243,18.83,0.129
2024-06-06,2,66.9,52.0,60.1,63.5,49.8,57.1,2024-06-06T02:45,2024-06-06T19:24,59966.45,50486.54,0.000,0.000,0.000,0.0,11.6,21.9,288,24.73,0.170
2024-06-07,51,67.1,52.5,60.6,63.7,49.6,57.6,2024-06-07T02:44,2024-06-07T19:25,60051.82,50316.45,0.008,0.008,0.000,1.0,10.5,20.6,309,23.66,0.165
2024-06-08,2,74.7,47.9,63.7,71.9,44.6,60.4,2024-06-08T02:44,2024-06-08T19:26,60131.72,54304.91,0.000,0.000,0.000,0.0,12.7,23.5,228,24.27,0.195
2024-06-09,1,69.4,50.8,59.4,61.7,47.0,54.5,2024-06-09T02:44,2024-06-09T19:27,60206.05,54613.07,0.000,0.000,0.000,0.0,14.5,26.8,272,26.40,0.189
2024-06-10,53,65.2,49.0,58.2,60.3,45.9,54.3,2024-06-10T02:43,2024-06-10T19:28,60274.66,25384.95,0.094,0.094,0.000,4.0,11.1,19.9,273,18.23,0.137
2024-06-11,53,62.6,50.4,56.0,55.0,43.4,49.0,2024-06-11T02:43,2024-06-11T19:28,60337.48,36189.72,0.087,0.087,0.000,9.0,19.7,35.8,255,18.85,0.134
2024-06-12,51,62.1,48.0,56.1,57.8,43.8,51.2,2024-06-12T02:43,2024-06-12T19:29,60394.37,48016.68,0.012,0.012,0.000,3.0,12.4,25.5,257,22.26,0.145
2024-06-13,51,63.3,46.7,56.0,57.9,43.4,52.0,2024-06-13T02:42,2024-06-13T19:30,60445.23,54469.13,0.016,0.016,0.000,2.0,9.6,20.8,272,25.01,0.158
2024-06-14,51,65.4,49.7,58.9,61.2,45.7,55.3,2024-06-14T02:42,2024-06-14T19:30,60489.96,8458.98,0.043,0.043,0.000,5.0,11.9,23.7,153,11.91,0.106
2024-06-15,61,71.2,54.4,62.4,65.4,51.3,59.0,2024-06-15T02:42,2024-06-15T19:31,60528.47,33358.48,0.110,0.110,0.000,7.0,16.5,32.0,193,16.30,0.131
2024-06-16,51,73.5,50.4,64.2,68.3,47.4,61.2,2024-06-16T02:42,2024-06-16T19:31,60560.66,55033.93,0.012,0.012,0.000,2.0,11.9,23.9,199,24.30,0.189
2024-06-17,53,75.3,57.7,66.7,73.7,56.4,65.9,2024-06-17T02:42,2024-06-17T19:32,60586.44,51207.16,0.071,0.071,0.000,7.0,11.5,24.8,215,23.48,0.174
2024-06-18,63,78.9,54.9,67.6,81.2,53.9,69.2,2024-06-18T02:42,2024-06-18T19:32,60605.73,42944.68,0.228,0.228,0.000,10.0,6.3,14.8,219,22.71,0.167
2024-06-19,53,67.1,52.6,61.4,65.7,50.4,60.2,2024-06-19T02:42,2024-06-19T19:33,60618.43,20502.44,0.075,0.075,0.000,8.0,11.4,20.8,321,11.91,0.089
2024-06-20,3,72.0,50.3,63.1,71.6,48.3,61.9,2024-06-20T02:42,2024-06-20T19:33,60624.50,52329.45,0.000,0.000,0.000,0.0,7.4,15.7,199,25.17,0.176
2024-06-21,63,81.6,59.5,69.5,84.7,57.3,71.2,2024-06-21T02:43,2024-06-21T19:33,60623.83,29737.07,0.217,0.217,0.000,5.0,10.7,26.4,126,16.66,0.135
2024-06-22,55,71.4,59.7,65.8,69.8,58.9,64.0,2024-06-22T02:43,2024-06-22T19:33,60616.39,34370.67,0.142,0.142,0.000,9.0,15.4,28.4,265,18.25,0.140
2024-06-23,3,70.9,56.7,64.7,66.7,55.8,62.2,2024-06-23T02:43,2024-06-23T19:33,60602.21,43227.48,0.000,0.000,0.000,0.0,14.0,25.7,298,20.46,0.157
2024-06-24,51,74.2,54.1,65.9,75.0,52.6,65.7,2024-06-24T02:44,2024-06-24T19:33,60581.40,54800.56,0.004,0.004,0.000,1.0,7.3,12.3,9,22.82,0.166
2024-06-25,3,78.4,57.7,69.0,76.9,57.0,67.9,2024-06-25T02:44,2024-06-25T19:33,60554.06,53632.43,0.000,0.000,0.000,0.0,11.7,21.5,91,23.84,0.199
2024-06-26,2,83.8,62.5,74.6,86.2,61.5,75.1,2024-06-26T02:44,2024-06-26T19:33,60520.29,53334.71,0.000,0.000,0.000,0.0,11.5,22.6,88,27.35,0.237
2024-06-27,65,84.1,68.7,75.5,90.4,70.1,79.3,2024-06-27T02:45,2024-06-27T19:33,60480.18,42706.71,0.516,0.516,0.000,3.0,7.8,18.3,130,21.40,0.179
2024-06-28,63,81.5,62.8,73.1,85.1,62.4,73.8,2024-06-28T02:46,2024-06-28T19:33,60433.86,54012.39,0.157,0.157,0.000,2.0,14.3,28.2,267,23.53,0.198
2024-06-29,51,83.9,58.3,72.9,84.0,58.0,73.5,2024-06-29T02:46,2024-06-29T19:33,60381.43,54735.15,0.016,0.016,0.000,3.0,10.4,17.7,95,27.63,0.231
2024-06-30,63,82.3,62.4,72.4,83.9,62.5,73.0,2024-06-30T02:47,2024-06-30T19:32,60323.00,40804.89,0.264,0.264,0.000,8.0,16.6,33.6,232,19.45,0.167
2024-07-01,63,70.2,56.4,63.4,69.7,53.2,62.2,2024-07-01T02:48,2024-07-01T19:32,60258.71,33378.58,0.311,0.311,0.000,11.0,14.0,25.7,269,17.09,0.121
2024-07-02,51,62.3,54.1,59.5,58.6,50.6,55.5,2024-07-02T02:48,2024-07-02T19:32,60188.68,17833.51,0.031,0.031,0.000,7.0,13.6,25.7,266,10.93,0.088
2024-07-03,51,63.6,54.3,59.1,60.6,50.1,55.5,2024-07-03T02:49,2024-07-03T19:31,60113.02,31737.31,0.012,0.012,0.000,3.0,11.2,21.7,267,15.03,0.111
2024-07-04,61,68.3,54.4,60.1,64.4,52.0,57.1,2024-07-04T02:50,2024-07-04T19:31,60031.89,39489.91,0.102,0.102,0.000,5.0,17.2,31.1,233,16.12,0.115
2024-07-05,3,68.8,51.5,61.5,63.4,49.5,57.5,2024-07-05T02:51,2024-07-05T19:30,59945.39,43025.77,0.000,0.000,0.000,0.0,15.9,29.1,236,19.32,0.158
2024-07-06,51,85.4,55.6,71.6,82.0,53.6,69.4,2024-07-06T02:52,2024-07-06T19:30,59853.67,43566.70,0.004,0.004,0.000,1.0,15.8,32.0,201,23.72,0.231
2024-07-07,3,72.2,58.6,65.2,68.0,54.5,61.0,2024-07-07T02:53,2024-07-07T19:29,59756.86,50812.90,0.000,0.000,0.000,0.0,11.9,24.2,237,22.81,0.193
2024-07-08,3,77.0,56.0,68.8,76.4,54.1,65.9,2024-07-08T02:54,2024-07-08T19:28,59655.08,37024.63,0.000,0.000,0.000,0.0,10.9,21.7,240,20.06,0.189
2024-07-09,2,87.1,64.6,76.6,86.5,61.7,75.7,2024-07-09T02:55,2024-07-09T19:27,59548.50,53227.59,0.000,0.000,0.000,0.0,10.7,18.1,112,24.20,0.242
2024-07-10,55,87.5,69.6,77.7,94.6,69.7,80.8,2024-07-10T02:56,2024-07-10T19:27,59437.24,48375.82,0.087,0.087,0.000,5.0,15.4,26.4,186,24.72,0.217
2024-07-11,63,78.4,65.4,71.6,79.2,67.7,74.0,2024-07-11T02:57,2024-07-11T19:26,59321.21,47952.46,0.264,0.264,0.000,9.0,7.0,18.3,303,20.67,0.160
2024-07-12,53,79.8,63.1,70.9,79.8,65.0,73.0,2024-07-12T02:58,2024-07-12T19:25,59199.39,22442.11,0.102,0.102,0.000,8.0,13.1,25.1,112,14.37,0.118
2024-07-13,61,74.1,57.8,65.1,70.1,54.3,62.4,2024-07-13T02:59,2024-07-13T19:24,59071.83,36881.25,0.118,0.118,0.000,5.0,14.3,26.8,262,19.88,0.161
2024-07-14,55,76.2,54.9,67.1,74.8,53.8,66.5,2024-07-14T03:01,2024-07-14T19:23,58938.79,51270.87,0.059,0.059,0.000,3.0,8.5,19.9,217,24.15,0.181
2024-07-15,1,84.2,60.8,73.6,84.3,60.6,73.2,2024-07-15T03:02,2024-07-15T19:22,58800.51,51268.85,0.000,0.000,0.000,0.0,9.5,17.2,188,27.17,0.233
2024-07-16,55,80.9,65.7,72.6,81.8,64.3,72.9,2024-07-16T03:03,2024-07-16T19:21,58657.25,31843.46,0.051,0.051,0.000,3.0,11.4,23.0,236,17.86,0.170
2024-07-17,51,74.7,60.3,68.2,71.1,58.9,65.7,2024-07-17T03:04,2024-07-17T19:20,58509.28,52516.81,0.004,0.004,0.000,1.0,14.1,27.1,252,20.29,0.177
2024-07-18,2,78.9,58.3,69.3,81.0,59.1,69.3,2024-07-18T03:06,2024-07-18T19:18,58356.81,49892.94,0.000,0.000,0.000,0.0,7.7,16.6,308,23.29,0.185
2024-07-19,3,83.1,59.9,73.7,85.1,60.6,74.1,2024-07-19T03:07,2024-07-19T19:17,58200.11,47786.21,0.000,0.000,0.000,0.0,7.9,13.2,62,23.80,0.201
2024-07-20,2,86.6,65.3,76.6,86.0,64.9,74.9,2024-07-20T03:09,2024-07-20T19:16,58039.41,50329.04,0.000,0.000,0.000,0.0,11.8,22.4,90,23.95,0.250
2024-07-21,53,90.0,65.8,78.6,91.9,64.9,79.6,2024-07-21T03:10,2024-07-21T19:15,57874.94,46855.93,0.031,0.031,0.000,3.0,9.4,19.9,134,24.92,0.235
2024-07-22,53,76.5,62.3,70.8,76.4,60.6,70.3,2024-07-22T03:11,2024-07-22T19:13,57706.94,32044.33,0.055,0.055,0.000,6.0,17.1,32.2,275,14.48,0.137
2024-07-23,55,81.2,55.8,69.6,77.8,54.7,68.7,2024-07-23T03:13,2024-07-23T19:12,57535.62,47137.61,0.110,0.110,0.000,9.0,10.8,22.1,236,21.67,0.188
2024-07-24,51,74.2,59.5,67.1,71.3,58.8,65.3,2024-07-24T03:14,2024-07-24T19:10,57361.20,47138.83,0.008,0.008,0.000,2.0,13.1,26.4,303,19.88,0.163
2024-07-25,2,73.4,55.2,65.1,72.2,53.0,63.1,2024-07-25T03:16,2024-07-25T19:09,57183.91,51163.04,0.000,0.000,0.000,0.0,8.3,18.1,290,24.85,0.181
2024-07-26,53,78.2,57.6,68.8,74.4,56.2,67.9,2024-07-26T03:17,2024-07-26T19:07,57003.94,28262.74,0.031,0.031,0.000,1.0,11.7,22.4,179,12.29,0.125
2024-07-27,63,74.0,64.8,68.6,76.5,67.2,71.3,2024-07-27T03:19,2024-07-27T19:06,56821.51,4656.72,0.492,0.492,0.000,14.0,7.4,15.7,161,9.87,0.082
2024-07-28,63,71.4,60.0,65.7,67.4,57.1,63.2,2024-07-28T03:20,2024-07-28T19:04,56636.81,40579.77,0.437,0.437,0.000,8.0,14.1,27.7,314,20.50,0.160
2024-07-29,2,73.6,55.7,64.3,70.8,53.7,62.4,2024-07-29T03:22,2024-07-29T19:03,56450.04,51475.84,0.000,0.000,0.000,0.0,11.9,22.8,317,23.45,0.166
2024-07-30,1,79.3,52.9,67.9,81.7,51.7,68.9,2024-07-30T03:23,2024-07-30T19:01,56261.37,51144.00,0.000,0.000,0.000,0.0,4.7,12.1,133,25.77,0.184
2024-07-31,2,83.1,59.5,72.6,86.7,59.6,74.2,2024-07-31T03:25,2024-07-31T19:00,56070.71,34149.66,0.000,0.000,0.000,0.0,8.3,13.9,41,20.96,0.176
2024-08-01,1,79.9,61.8,71.4,82.5,61.5,71.9,2024-08-01T03:26,2024-08-01T18:58,55876.52,50394.31,0.000,0.000,0.000,0.0,9.0,15.7,61,23.61,0.193
2024-08-02,3,69.9,62.3,66.1,68.7,62.5,65.1,2024-08-02T03:28,2024-08-02T18:56,55678.75,7852.01,0.000,0.000,0.000,0.0,9.2,18.1,4,9.00,0.093
2024-08-03,3,76.0,57.2,67.7,76.1,57.5,68.6,2024-08-03T03:30,2024-08-03T18:54,55477.65,46348.28,0.000,0.000,0.000,0.0,5.3,12.8,322,18.64,0.140
2024-08-04,61,73.1,60.9,66.9,72.8,57.6,66.7,2024-08-04T03:31,2024-08-04T18:53,55273.49,23548.83,0.295,0.295,0.000,15.0,12.2,20.8,270,13.09,0.111
2024-08-05,51,71.9,57.8,65.4,69.2,54.4,63.3,2024-08-05T03:33,2024-08-05T18:51,55066.50,43615.61,0.004,0.004,0.000,1.0,9.9,19.2,302,18.26,0.148
2024-08-06,3,77.1,54.2,67.8,77.1,53.2,67.5,2024-08-06T03:34,2024-08-06T18:49,54856.89,49284.39,0.000,0.000,0.000,0.0,7.2,12.3,121,20.23,0.161
2024-08-07,3,83.9,60.7,72.9,87.2,59.4,73.9,2024-08-07T03:36,2024-08-07T18:47,54644.91,45913.02,0.000,0.000,0.000,0.0,8.8,14.8,152,23.28,0.191
2024-08-08,53,74.1,62.3,68.4,72.3,61.7,67.7,2024-08-08T03:38,2024-08-08T18:45,54430.77,42737.25,0.020,0.020,0.000,1.0,10.9,21.9,298,17.99,0.146
2024-08-09,55,78.1,58.3,67.9,74.0,58.5,67.4,2024-08-09T03:39,2024-08-09T18:43,54214.69,23210.54,0.122,0.122,0.000,7.0,14.9,27.1,223,13.14,0.122
2024-08-10,3,79.2,60.0,69.1,75.8,60.2,68.1,2024-08-10T03:41,2024-08-10T18:41,53996.87,49375.66,0.000,0.000,0.000,0.0,12.8,23.7,266,19.33,0.168
2024-08-11,3,77.2,60.6,69.2,74.3,59.8,68.2,2024-08-11T03:43,2024-08-11T18:39,53777.50,43200.00,0.000,0.000,0.000,0.0,11.2,22.1,305,19.65,0.170
2024-08-12,1,80.3,55.1,68.8,81.3,54.4,68.7,2024-08-12T03:44,2024-08-12T18:37,53556.79,49192.61,0.000,0.000,0.000,0.0,7.1,11.9,59,23.68,0.183
2024-08-13,1,85.8,59.6,73.5,82.8,56.9,70.8,2024-08-13T03:46,2024-08-13T18:35,53334.93,49078.02,0.000,0.000,0.000,0.0,11.5,22.8,101,23.46,0.243
2024-08-14,61,91.3,66.2,78.0,90.2,61.7,76.3,2024-08-14T03:48,2024-08-14T18:33,53112.09,47870.14,0.118,0.118,0.000,4.0,12.4,24.4,123,21.68,0.255
2024-08-15,51,82.4,67.5,74.4,85.3,70.8,77.8,2024-08-15T03:49,2024-08-15T18:31,52888.45,48488.54,0.028,0.028,0.000,5.0,10.8,21.0,264,19.79,0.162
2024-08-16,3,84.5,62.8,74.6,84.4,65.4,75.9,2024-08-16T03:51,2024-08-16T18:29,52664.19,48041.38,0.000,0.000,0.000,0.0,13.3,25.7,246,20.46,0.189
2024-08-17,3,85.0,65.9,73.8,87.2,68.1,76.8,2024-08-17T03:53,2024-08-17T18:27,52439.47,44997.14,0.000,0.000,0.000,0.0,8.1,14.3,324,18.22,0.151
2024-08-18,51,76.3,62.0,69.1,78.7,60.9,69.8,2024-08-18T03:54,2024-08-18T18:25,52214.46,21581.98,0.004,0.004,0.000,1.0,11.1,19.2,6,12.77,0.115
2024-08-19,3,73.1,58.7,66.9,71.4,57.8,65.1,2024-08-19T03:56,2024-08-19T18:23,51989.32,40674.59,0.000,0.000,0.000,0.0,9.9,19.9,336,15.54,0.133
2024-08-20,51,81.1,55.8,70.2,80.2,54.5,69.5,2024-08-20T03:58,2024-08-20T18:21,51763.89,46469.49,0.012,0.012,0.000,2.0,9.5,19.5,141,21.42,0.184
2024-08-21,51,73.4,58.6,67.4,71.5,55.7,64.0,2024-08-21T03:59,2024-08-21T18:18,51536.56,45887.22,0.024,0.024,0.000,4.0,17.6,33.1,271,17.59,0.166
2024-08-22,3,76.6,57.7,66.8,71.2,55.3,62.7,2024-08-22T04:01,2024-08-22T18:16,51307.21,35722.61,0.000,0.000,0.000,0.0,12.9,24.2,232,15.40,0.167
2024-08-23,1,86.9,62.2,73.9,79.6,59.1,69.7,2024-08-23T04:03,2024-08-23T18:14,51076.03,36407.93,0.000,0.000,0.000,0.0,17.2,31.8,218,19.10,0.243
2024-08-24,1,89.3,62.9,78.0,86.6,64.9,77.2,2024-08-24T04:04,2024-08-24T18:12,50843.20,45878.43,0.000,0.000,0.000,0.0,14.3,26.6,175,20.82,0.242
2024-08-25,3,77.2,60.4,69.7,75.1,57.6,66.7,2024-08-25T04:06,2024-08-25T18:10,50608.90,25871.75,0.000,0.000,0.000,0.0,16.2,28.9,270,12.79,0.149
2024-08-26,3,77.0,59.3,68.5,73.2,57.6,66.2,2024-08-26T04:08,2024-08-26T18:07,50373.31,39640.68,0.000,0.000,0.000,0.0,6.3,15.2,161,15.29,0.140
2024-08-27,0,80.2,55.1,68.7,77.9,53.7,66.7,2024-08-27T04:09,2024-08-27T18:05,50136.60,45359.66,0.000,0.000,0.000,0.0,8.6,18.6,119,20.58,0.183
2024-08-28,0,86.5,61.4,74.6,85.7,58.0,73.5,2024-08-28T04:11,2024-08-28T18:03,49898.93,44888.80,0.000,0.000,0.000,0.0,11.9,23.9,112,19.98,0.207
2024-08-29,1,93.5,69.2,81.5,93.0,73.4,83.1,2024-08-29T04:13,2024-08-29T18:01,49660.45,44253.82,0.000,0.000,0.000,0.0,7.6,15.0,181,20.14,0.192
2024-08-30,61,82.4,61.9,72.7,82.8,59.4,72.8,2024-08-30T04:14,2024-08-30T17:58,49421.33,36911.65,0.094,0.094,0.000,5.0,11.7,22.4,344,15.72,0.152
2024-08-31,3,74.5,59.5,66.3,72.7,56.5,64.3,2024-08-31T04:16,2024-08-31T17:56,49181.71,38134.95,0.000,0.000,0.000,0.0,11.1,19.0,40,17.06,0.146
2024-09-01,53,76.6,56.7,66.5,73.5,53.9,63.6,2024-09-01T04:18,2024-09-01T17:54,48941.76,42668.80,0.031,0.031,0.000,1.0,9.9,21.3,76,18.01,0.164
2024-09-02,1,79.4,54.8,68.4,77.3,51.6,66.4,2024-09-02T04:19,2024-09-02T17:51,48701.61,43314.89,0.000,0.000,0.000,0.0,8.8,18.8,81,19.41,0.172
2024-09-03,51,90.6,64.6,76.8,91.7,65.3,77.9,2024-09-03T04:21,2024-09-03T17:49,48461.41,43318.05,0.004,0.004,0.000,1.0,10.3,20.4,116,18.36,0.182
2024-09-04,1,92.7,68.0,80.3,87.6,69.7,77.6,2024-09-04T04:23,2024-09-04T17:47,48221.29,43389.95,0.000,0.000,0.000,0.0,14.5,27.7,108,18.20,0.259
2024-09-05,0,87.5,70.7,78.4,80.6,65.9,72.8,2024-09-05T04:24,2024-09-05T17:44,47981.39,43311.19,0.000,0.000,0.000,0.0,19.7,36.7,88,18.84,0.295
